id,CON_DS2U,CON_H9,CON_IMR,DS_2DS3,DS_DSP
AC012433.2,6.0,5.0,3.0,4.0,6.0
MRO,10.0,9.0,6.0,11.0,11.0
ME2,6262.0,5490.0,5924.0,5673.0,6914.0
ELAC1,1073.0,927.0,962.0,941.0,1014.0
SMAD4,7626.0,7150.0,7642.0,7361.0,7448.0
MEX3C,2499.0,2593.0,2664.0,2838.0,2578.0
LINC01630,110.0,351.0,116.0,209.0,1363.0
AC016383.3,0.0,0.0,0.0,0.0,0.0
AC016383.2,22.0,37.0,27.0,4.0,36.0
AC016383.1,6.0,3.0,0.0,1.0,1.0
DCC,68015.0,45743.0,72128.0,34351.0,37308.0
LINC01917,395.0,402.0,535.0,190.0,192.0
LINC01919,14.0,8.0,16.0,4.0,5.0
MBD2,3797.0,4854.0,3804.0,3796.0,3898.0
AC093462.1,30.0,12.0,23.0,23.0,9.0
POLI,1866.0,1816.0,2135.0,1664.0,1442.0
STARD6,240.0,194.0,167.0,209.0,201.0
C18orf54,920.0,602.0,862.0,581.0,541.0
DYNAP,0.0,0.0,3.0,2.0,0.0
RAB27B,693.0,797.0,794.0,1622.0,1142.0
AC007673.1,0.0,0.0,0.0,0.0,0.0
AC098848.1,0.0,2.0,0.0,0.0,0.0
CCDC68,5.0,6.0,12.0,18.0,10.0
LINC01929,1.0,0.0,0.0,0.0,0.0
TCF4,36336.0,26294.0,31317.0,33032.0,26276.0
TCF4-AS1,1411.0,931.0,1645.0,1086.0,913.0
TCF4-AS2,146.0,257.0,171.0,117.0,112.0
AC022031.2,338.0,3951.0,649.0,1213.0,199.0
LINC01415,28.0,61.0,30.0,27.0,7.0
AC022031.1,0.0,9.0,3.0,3.0,1.0
AC027584.1,4.0,92.0,1.0,18.0,1.0
LINC01416,378.0,2515.0,546.0,982.0,322.0
AC009271.1,794.0,6125.0,1354.0,2451.0,803.0
AC006305.1,111.0,906.0,188.0,497.0,98.0
AC009271.2,20.0,200.0,58.0,61.0,23.0
LINC01905,180.0,1928.0,366.0,990.0,201.0
AC006305.2,0.0,0.0,0.0,0.0,0.0
LINC01539,0.0,4.0,2.0,1.0,1.0
AC006305.3,8.0,112.0,27.0,56.0,13.0
TXNL1,13421.0,12223.0,12770.0,15402.0,11582.0
WDR7,5459.0,6605.0,6086.0,6100.0,7890.0
AC012301.1,0.0,0.0,0.0,0.0,1.0
WDR7-OT1,0.0,5.0,5.0,2.0,2.0
AC012301.2,1.0,0.0,0.0,0.0,1.0
LINC-ROR,2.0,7.0,0.0,1.0,1.0
AC100775.1,0.0,0.0,0.0,0.0,0.0
BOD1L2,0.0,0.0,0.0,0.0,0.0
LINC02565,0.0,0.0,0.0,0.0,0.0
ST8SIA3,67.0,171.0,220.0,141.0,315.0
AC090340.1,0.0,0.0,0.0,0.0,0.0
ONECUT2,387.0,679.0,891.0,545.0,659.0
FECH,420.0,410.0,521.0,449.0,382.0
AC100847.1,21.0,48.0,29.0,38.0,18.0
NARS,5949.0,6249.0,7067.0,5315.0,5150.0
AC027097.1,201.0,134.0,177.0,104.0,143.0
AC027097.2,1616.0,905.0,1701.0,1293.0,1187.0
ATP8B1,1491.0,1065.0,1974.0,1462.0,1135.0
LINC01897,0.0,0.0,0.0,1.0,0.0
NEDD4L,25504.0,36622.0,29151.0,33882.0,59613.0
AC107896.1,19.0,45.0,38.0,29.0,69.0
AC090236.2,113.0,76.0,131.0,100.0,256.0
AC090236.1,4.0,7.0,4.0,1.0,5.0
AC105105.2,0.0,0.0,0.0,0.0,0.0
MIR122HG,7.0,3.0,4.0,3.0,2.0
AC105105.4,0.0,0.0,0.0,0.0,0.0
ALPK2,12.0,66.0,66.0,17.0,62.0
AC105105.3,0.0,0.0,2.0,0.0,0.0
AC105105.1,0.0,0.0,0.0,0.0,0.0
AC104971.2,1.0,2.0,1.0,0.0,2.0
AC104971.3,0.0,0.0,0.0,0.0,0.0
AC104971.1,29.0,48.0,38.0,18.0,33.0
MALT1,2805.0,3421.0,2862.0,2828.0,3026.0
AC104365.1,788.0,1273.0,963.0,830.0,923.0
AC104365.3,2.0,5.0,3.0,4.0,4.0
AC104365.2,0.0,0.0,1.0,0.0,0.0
LINC01926,5.0,4.0,6.0,9.0,7.0
ZNF532,11565.0,11492.0,12104.0,14693.0,16422.0
AC040963.1,0.0,1.0,1.0,0.0,0.0
SEC11C,9600.0,9834.0,8721.0,9299.0,10065.0
GRP,2.0,0.0,4.0,1.0,2.0
RAX,2.0,2.0,30.0,1.0,1.0
CPLX4,31.0,1.0,52.0,5.0,2.0
LMAN1,2289.0,2051.0,3251.0,1514.0,1681.0
AC016229.2,2.0,4.0,17.0,3.0,0.0
CCBE1,32.0,73.0,159.0,28.0,74.0
AC016229.1,0.0,2.0,1.0,0.0,0.0
AC090213.1,1.0,0.0,1.0,0.0,0.0
AC010776.1,0.0,1.0,0.0,0.0,0.0
AC010776.2,0.0,0.0,1.0,0.0,0.0
AC010776.3,0.0,0.0,0.0,0.0,0.0
PMAIP1,484.0,579.0,839.0,133.0,307.0
AC090377.1,0.0,0.0,0.0,0.0,0.0
AC090771.2,77.0,47.0,78.0,103.0,70.0
AC090621.1,0.0,0.0,2.0,0.0,0.0
AC091576.1,18.0,10.0,40.0,11.0,11.0
MC4R,1.0,2.0,5.0,1.0,2.0
AC113137.1,298.0,275.0,355.0,115.0,73.0
CDH20,9449.0,7395.0,9679.0,4162.0,3681.0
AC090409.2,8.0,6.0,6.0,5.0,4.0
AC090409.1,1.0,2.0,6.0,0.0,3.0
AC105094.2,77.0,48.0,136.0,102.0,46.0
AC105094.1,0.0,0.0,0.0,0.0,0.0
LINC01544,1.0,1.0,2.0,0.0,0.0
RNF152,794.0,698.0,1210.0,642.0,959.0
PIGN,2673.0,2012.0,2481.0,2367.0,2063.0
RELCH,4118.0,4602.0,4284.0,4751.0,5139.0
AC027514.1,14.0,30.0,19.0,24.0,22.0
AC027514.2,2.0,1.0,0.0,0.0,0.0
TNFRSF11A,9.0,5.0,9.0,9.0,4.0
AC100843.1,0.0,1.0,0.0,0.0,0.0
ZCCHC2,1583.0,1175.0,1452.0,1378.0,902.0
AC064801.1,24.0,11.0,13.0,14.0,12.0
PHLPP1,17615.0,16160.0,20248.0,12825.0,19672.0
BCL2,5376.0,2330.0,5410.0,1824.0,3240.0
AC022726.1,0.0,0.0,0.0,0.0,0.0
AC022726.2,2.0,0.0,1.0,0.0,0.0
KDSR,3522.0,3149.0,3647.0,3016.0,2362.0
AC036176.1,1021.0,991.0,932.0,1252.0,846.0
VPS4B,3058.0,3896.0,3296.0,3508.0,3303.0
SERPINB5,7.0,8.0,4.0,3.0,7.0
AC036176.3,0.0,0.0,0.0,0.0,0.0
SERPINB12,0.0,0.0,0.0,0.0,0.0
SERPINB13,1.0,1.0,0.0,0.0,2.0
SERPINB4,0.0,0.0,0.0,0.0,0.0
SERPINB11,1.0,0.0,2.0,0.0,0.0
SERPINB3,0.0,0.0,0.0,0.0,0.0
SERPINB7,2.0,6.0,5.0,7.0,6.0
SERPINB2,10.0,14.0,10.0,14.0,8.0
SERPINB10,1.0,3.0,1.0,0.0,2.0
HMSD,50.0,15.0,17.0,1.0,10.0
AC009802.1,183.0,105.0,107.0,80.0,111.0
SERPINB8,137.0,167.0,176.0,59.0,162.0
LINC01924,7.0,11.0,11.0,8.0,9.0
LINC00305,0.0,3.0,1.0,4.0,0.0
LINC01538,11.0,3.0,5.0,8.0,7.0
AC090348.1,111.0,15.0,308.0,5.0,5.0
AC007948.1,1.0,0.0,1.0,0.0,0.0
AC007631.1,0.0,0.0,0.0,0.0,0.0
LINC01916,1.0,1.0,0.0,6.0,1.0
AC090358.1,0.0,4.0,2.0,4.0,2.0
CDH7,2109.0,1815.0,3115.0,1090.0,2742.0
AC023394.2,4.0,7.0,5.0,2.0,4.0
AC023394.1,0.0,0.0,0.0,0.0,0.0
CDH19,4.0,7.0,4.0,5.0,4.0
AC110597.1,20.0,29.0,50.0,21.0,79.0
DSEL,538.0,922.0,1227.0,472.0,2952.0
AC110597.3,1.0,8.0,6.0,1.0,18.0
AC114689.3,150.0,312.0,488.0,160.0,2061.0
AC022655.1,29.0,56.0,94.0,28.0,382.0
LINC01903,0.0,1.0,3.0,1.0,4.0
AC100844.1,2.0,0.0,5.0,2.0,12.0
AC068112.1,5.0,1.0,4.0,1.0,11.0
AC005909.2,92.0,74.0,73.0,23.0,59.0
LINC01912,0.0,0.0,0.0,0.0,0.0
AC005909.1,2.0,1.0,1.0,3.0,0.0
TMX3,2500.0,2778.0,2691.0,2378.0,2940.0
CCDC102B,1515.0,1374.0,1802.0,1262.0,973.0
AC040896.1,12.0,9.0,16.0,8.0,13.0
AC022035.1,0.0,0.0,0.0,0.0,0.0
AC096708.2,0.0,0.0,0.0,0.0,0.0
AC096708.3,4.0,9.0,6.0,5.0,6.0
AC090337.1,0.0,3.0,0.0,0.0,0.0
AC090337.2,1.0,0.0,0.0,0.0,0.0
AC026585.1,29.0,20.0,17.0,42.0,10.0
DOK6,8913.0,9917.0,8473.0,17029.0,7149.0
AC119868.2,748.0,1002.0,1056.0,1674.0,534.0
AC068254.1,20.0,32.0,13.0,29.0,19.0
CD226,171.0,203.0,186.0,146.0,133.0
RTTN,2905.0,2560.0,3106.0,2835.0,2714.0
AC021701.1,7.0,10.0,20.0,13.0,11.0
SOCS6,1607.0,2178.0,1839.0,1628.0,1673.0
LINC01909,70.0,123.0,103.0,75.0,65.0
LIVAR,0.0,2.0,0.0,0.0,2.0
LINC01910,1.0,3.0,3.0,1.0,1.0
AC091646.1,297.0,89.0,382.0,135.0,27.0
GTSCR1,24.0,4.0,9.0,5.0,5.0
AC090415.2,0.0,3.0,5.0,1.0,0.0
AC091691.3,2.0,4.0,9.0,1.0,3.0
AC091691.2,12.0,15.0,8.0,15.0,15.0
LINC01541,2.0,0.0,1.0,0.0,1.0
LINC01899,46.0,4.0,51.0,21.0,2.0
AC027458.1,0.0,0.0,0.0,0.0,0.0
AC069114.1,0.0,2.0,2.0,2.0,0.0
CBLN2,451.0,226.0,49.0,70.0,128.0
NETO1,143.0,441.0,166.0,376.0,229.0
AC023301.1,0.0,0.0,0.0,0.0,0.0
AC091138.1,17.0,101.0,32.0,97.0,49.0
AC079062.1,4.0,11.0,9.0,13.0,6.0
LINC02582,3.0,8.0,1.0,5.0,1.0
AC079070.1,0.0,0.0,0.0,0.0,0.0
AC090125.1,15.0,10.0,8.0,6.0,8.0
AC090125.2,0.0,0.0,0.0,0.0,0.0
FBXO15,455.0,334.0,425.0,551.0,363.0
TIMM21,1191.0,1043.0,1166.0,1079.0,1121.0
AC090398.1,0.0,1.0,1.0,7.0,1.0
CYB5A,2594.0,2557.0,2441.0,1709.0,1558.0
AC090398.2,1.0,4.0,3.0,1.0,2.0
C18orf63,21.0,42.0,30.0,17.0,21.0
LINC01922,1.0,0.0,1.0,0.0,0.0
DIPK1C,147.0,234.0,162.0,304.0,482.0
AC009704.3,0.0,0.0,0.0,0.0,0.0
CNDP2,2557.0,1872.0,2561.0,2300.0,2759.0
AC009704.2,20.0,32.0,30.0,25.0,27.0
CNDP1,197.0,195.0,463.0,283.0,306.0
AC009704.1,7.0,7.0,8.0,4.0,7.0
LINC00909,1705.0,1833.0,2014.0,1629.0,1742.0
ZNF407,5566.0,6594.0,5386.0,5980.0,7303.0
AC015819.2,0.0,1.0,0.0,0.0,1.0
AC015819.1,0.0,0.0,1.0,0.0,0.0
AC015819.5,1.0,8.0,1.0,2.0,1.0
ZADH2,1622.0,1767.0,1810.0,2550.0,1135.0
TSHZ1,2771.0,3747.0,2400.0,8671.0,2681.0
AC116003.3,1.0,1.0,1.0,0.0,0.0
AC116003.1,4.0,6.0,11.0,8.0,2.0
SMIM21,0.0,1.0,1.0,1.0,0.0
AC116003.2,0.0,1.0,0.0,3.0,0.0
AC012101.2,18.0,13.0,24.0,3.0,16.0
AC012101.1,1.0,1.0,3.0,0.0,0.0
AC090812.1,0.0,0.0,0.0,1.0,0.0
AC090338.1,2.0,4.0,6.0,1.0,1.0
LINC01898,1.0,3.0,0.0,3.0,0.0
AC021506.1,0.0,1.0,1.0,0.0,0.0
AC090457.1,1.0,4.0,4.0,2.0,0.0
AC011095.1,0.0,2.0,1.0,1.0,2.0
AC103808.6,0.0,3.0,1.0,1.0,0.0
LINC01893,3.0,13.0,12.0,9.0,9.0
AC103808.2,2.0,2.0,4.0,7.0,2.0
AC103808.4,6.0,9.0,5.0,12.0,9.0
AC103808.3,1.0,0.0,3.0,0.0,0.0
AC103808.1,22.0,41.0,37.0,36.0,25.0
AC103808.5,0.0,0.0,0.0,0.0,1.0
ZNF516,4392.0,4641.0,3796.0,4240.0,3715.0
AC009716.1,239.0,519.0,579.0,363.0,290.0
AC018413.1,39.0,44.0,45.0,32.0,31.0
C18orf65,50.0,39.0,47.0,54.0,29.0
LINC00683,258.0,219.0,323.0,189.0,109.0
AC034110.1,1.0,1.0,1.0,2.0,1.0
LINC01927,10.0,8.0,4.0,10.0,5.0
LINC01879,1.0,0.0,2.0,0.0,0.0
ZNF236-DT,940.0,894.0,831.0,882.0,886.0
AC027575.2,31.0,39.0,41.0,24.0,57.0
ZNF236,2900.0,2826.0,2946.0,3277.0,3734.0
AC093330.1,24.0,19.0,25.0,19.0,28.0
MBP,221.0,497.0,516.0,660.0,327.0
AC093330.3,0.0,0.0,0.0,0.0,0.0
AC018529.1,0.0,0.0,1.0,0.0,0.0
AC018529.2,0.0,1.0,3.0,4.0,1.0
AC100863.1,5.0,4.0,5.0,7.0,1.0
GALR1,62.0,50.0,102.0,260.0,55.0
AC124254.2,774.0,3604.0,205.0,1704.0,637.0
AC123786.1,8.0,37.0,2.0,40.0,7.0
AC123786.3,0.0,2.0,0.0,2.0,2.0
LINC01029,0.0,1.0,1.0,1.0,0.0
AC134978.1,0.0,0.0,0.0,0.0,0.0
AC107892.1,0.0,0.0,0.0,0.0,0.0
AC087399.1,0.0,0.0,0.0,0.0,0.0
AC012572.1,0.0,0.0,0.0,0.0,0.0
AC044873.1,0.0,0.0,0.0,0.0,0.0
AC091027.2,0.0,0.0,0.0,0.0,0.0
AC091027.1,0.0,0.0,0.0,0.0,0.0
AC091027.3,0.0,0.0,0.0,0.0,0.0
LINC01896,460.0,1215.0,569.0,786.0,2368.0
SALL3,675.0,1595.0,800.0,1067.0,2685.0
ATP9B,8767.0,8428.0,8646.0,6622.0,8114.0
AC125437.1,36.0,44.0,41.0,20.0,50.0
AC125437.3,50.0,80.0,70.0,52.0,49.0
AC104423.1,3.0,4.0,4.0,4.0,4.0
AC023090.1,4.0,3.0,2.0,2.0,3.0
NFATC1,51.0,48.0,115.0,60.0,102.0
AC018445.5,4.0,11.0,24.0,4.0,19.0
AC018445.1,0.0,0.0,0.0,0.0,0.0
AC018445.6,0.0,0.0,0.0,0.0,0.0
AC068473.3,1.0,19.0,9.0,28.0,7.0
AC068473.4,2.0,1.0,1.0,2.0,1.0
AC068473.1,140.0,139.0,170.0,313.0,108.0
AC068473.5,495.0,311.0,402.0,388.0,317.0
CTDP1,945.0,1031.0,1031.0,1109.0,914.0
AC068473.2,0.0,0.0,1.0,0.0,0.0
AC021594.1,0.0,0.0,0.0,0.0,0.0
AC021594.2,16.0,27.0,27.0,30.0,14.0
KCNG2,109.0,183.0,182.0,152.0,124.0
AC114341.1,9.0,11.0,11.0,12.0,8.0
SLC66A2,2798.0,2799.0,2555.0,2263.0,2323.0
AC114341.2,13.0,12.0,10.0,13.0,7.0
HSBP1L1,254.0,277.0,244.0,231.0,170.0
TXNL4A,10860.0,8603.0,9401.0,8259.0,8285.0
AC090360.1,135.0,142.0,143.0,164.0,129.0
RBFA,2841.0,2137.0,1870.0,2029.0,2087.0
RBFADN,155.0,154.0,160.0,145.0,176.0
ADNP2,5606.0,5283.0,5325.0,4927.0,4968.0
PARD6G-AS1,508.0,540.0,693.0,1085.0,426.0
PARD6G,2763.0,2244.0,2509.0,2686.0,1998.0
AC139100.2,47.0,50.0,76.0,38.0,36.0
AC139100.1,770.0,586.0,768.0,805.0,520.0
AC008993.3,0.0,0.0,0.0,0.0,0.0
FAM138F,0.0,0.0,1.0,0.0,0.0
OR4F17,2.0,1.0,0.0,2.0,1.0
AC092192.1,2.0,3.0,1.0,2.0,1.0
LINC01002,94.0,213.0,154.0,110.0,102.0
AC016588.2,129.0,151.0,96.0,169.0,181.0
PLPP2,15.0,14.0,24.0,21.0,20.0
MIER2,1763.0,1429.0,1895.0,1540.0,1618.0
AC016588.1,1.0,0.0,0.0,0.0,1.0
THEG,1.0,4.0,2.0,6.0,4.0
AC010641.2,0.0,7.0,6.0,5.0,3.0
AC010641.1,0.0,0.0,0.0,0.0,0.0
C2CD4C,468.0,352.0,543.0,396.0,402.0
SHC2,2271.0,2600.0,3235.0,2588.0,3373.0
ODF3L2,24.0,30.0,40.0,33.0,27.0
MADCAM1,305.0,312.0,286.0,235.0,347.0
AC005775.1,64.0,52.0,57.0,39.0,65.0
TPGS1,3696.0,3413.0,3033.0,2793.0,3684.0
CDC34,5013.0,3700.0,5217.0,3110.0,3736.0
GZMM,25.0,34.0,52.0,56.0,26.0
AC009005.1,282.0,86.0,139.0,66.0,3.0
BSG,15394.0,9562.0,14314.0,9934.0,9384.0
HCN2,242.0,288.0,232.0,437.0,336.0
POLRMT,1378.0,1008.0,1461.0,1326.0,769.0
AC004449.1,1.0,2.0,2.0,2.0,13.0
FGF22,154.0,98.0,72.0,109.0,51.0
RNF126,4288.0,3725.0,4130.0,3972.0,3538.0
AC004156.1,30.0,22.0,16.0,42.0,25.0
FSTL3,274.0,214.0,274.0,172.0,182.0
PRSS57,4.0,6.0,11.0,7.0,4.0
PALM,6278.0,4634.0,5432.0,6600.0,5596.0
MISP,36.0,29.0,31.0,43.0,14.0
AC006273.1,0.0,1.0,1.0,0.0,0.0
LINC01836,4.0,3.0,12.0,3.0,5.0
PTBP1,5258.0,2835.0,4871.0,3016.0,2700.0
PLPPR3,11967.0,8403.0,11709.0,8786.0,13115.0
AZU1,475.0,469.0,259.0,697.0,425.0
PRTN3,24.0,55.0,67.0,28.0,8.0
ELANE,0.0,2.0,0.0,1.0,0.0
CFD,136.0,126.0,155.0,210.0,85.0
MED16,2115.0,1455.0,1867.0,792.0,1634.0
R3HDM4,1567.0,1255.0,1481.0,1525.0,1737.0
KISS1R,126.0,121.0,207.0,178.0,60.0
ARID3A,1976.0,1614.0,2707.0,2669.0,1411.0
AC005379.1,0.0,0.0,0.0,0.0,0.0
AC005391.1,0.0,0.0,0.0,0.0,0.0
WDR18,4016.0,2353.0,3726.0,2390.0,2645.0
AC004528.1,3.0,23.0,6.0,7.0,4.0
GRIN3B,76.0,132.0,149.0,81.0,64.0
TMEM259,5047.0,3435.0,4740.0,5460.0,4618.0
AC004528.2,3.0,3.0,2.0,1.0,3.0
CNN2,6235.0,6194.0,6832.0,4524.0,7246.0
ABCA7,715.0,611.0,785.0,726.0,797.0
ARHGAP45,36.0,35.0,46.0,40.0,29.0
POLR2E,7024.0,5144.0,7086.0,3308.0,5668.0
GPX4,29343.0,24969.0,32842.0,19640.0,24905.0
SBNO2,586.0,538.0,808.0,672.0,550.0
STK11,2217.0,2090.0,2277.0,2253.0,1633.0
CBARP,1381.0,1187.0,1694.0,1237.0,1228.0
AC004221.1,70.0,67.0,68.0,40.0,71.0
ATP5F1D,17342.0,14913.0,16399.0,13251.0,14842.0
MIDN,8853.0,9392.0,9125.0,7734.0,8928.0
CIRBP,32288.0,28025.0,24853.0,25274.0,32081.0
CIRBP-AS1,6.0,12.0,5.0,18.0,18.0
FAM174C,1801.0,2277.0,1583.0,1982.0,1525.0
EFNA2,2137.0,1598.0,2537.0,1896.0,2093.0
AC005330.1,3.0,1.0,9.0,7.0,7.0
PWWP3A,4730.0,3506.0,4671.0,4804.0,4960.0
AC005329.2,2.0,1.0,0.0,3.0,2.0
NDUFS7,8958.0,6683.0,8789.0,9065.0,8761.0
AC005329.3,2.0,5.0,5.0,2.0,1.0
AC005329.1,35.0,29.0,40.0,33.0,40.0
GAMT,4338.0,3148.0,3002.0,2191.0,3340.0
DAZAP1,3546.0,2811.0,3271.0,3002.0,3396.0
RPS15,131408.0,118847.0,145440.0,89900.0,101211.0
AC027307.3,192.0,170.0,217.0,159.0,190.0
APC2,5681.0,4361.0,4769.0,4829.0,6570.0
AC027307.2,25.0,48.0,37.0,20.0,26.0
C19orf25,4027.0,4320.0,4362.0,4426.0,3082.0
PCSK4,536.0,336.0,451.0,304.0,307.0
REEP6,605.0,358.0,502.0,414.0,504.0
ADAMTSL5,12.0,9.0,17.0,9.0,15.0
AC027307.1,14.0,23.0,24.0,13.0,16.0
PLK5,55.0,85.0,119.0,86.0,80.0
MEX3D,1676.0,2291.0,1535.0,1436.0,2121.0
MBD3,5280.0,3969.0,4661.0,3423.0,4901.0
UQCR11,12976.0,14898.0,14275.0,10822.0,16043.0
TCF3,6621.0,5283.0,5492.0,3835.0,4737.0
AC005256.1,0.0,0.0,0.0,0.0,1.0
ONECUT3,56.0,65.0,234.0,88.0,109.0
ATP8B3,99.0,32.0,67.0,66.0,85.0
REXO1,1548.0,1456.0,1514.0,1630.0,1475.0
AC012615.2,11.0,19.0,24.0,10.0,19.0
AC012615.6,9.0,5.0,1.0,4.0,7.0
AC012615.3,0.0,1.0,1.0,0.0,0.0
KLF16,517.0,571.0,437.0,385.0,335.0
AC012615.4,1.0,0.0,0.0,0.0,0.0
AC012615.1,556.0,599.0,446.0,723.0,420.0
AC012615.5,0.0,0.0,0.0,0.0,0.0
ABHD17A,4355.0,4157.0,4493.0,3478.0,4066.0
SCAMP4,2423.0,2062.0,2412.0,2207.0,2105.0
ADAT3,50.0,46.0,33.0,11.0,59.0
CSNK1G2,3390.0,2578.0,3428.0,1995.0,2713.0
CSNK1G2-AS1,2.0,9.0,4.0,1.0,3.0
BTBD2,3532.0,2830.0,3702.0,3246.0,3269.0
AC005306.1,141.0,100.0,99.0,89.0,149.0
MKNK2,2047.0,2088.0,2406.0,1102.0,1512.0
MOB3A,2525.0,2035.0,2266.0,2112.0,2508.0
IZUMO4,290.0,198.0,213.0,194.0,210.0
AP3D1,5693.0,4836.0,5814.0,5348.0,5141.0
DOT1L,2634.0,2223.0,2557.0,2743.0,2365.0
AC004490.1,2.0,8.0,4.0,4.0,3.0
PLEKHJ1,6703.0,6096.0,6017.0,3523.0,5598.0
SF3A2,3652.0,3119.0,3749.0,3620.0,2425.0
AMH,1130.0,1164.0,654.0,1787.0,1829.0
JSRP1,35.0,22.0,43.0,45.0,31.0
OAZ1,25414.0,28338.0,30276.0,21857.0,19678.0
PEAK3,54.0,132.0,77.0,66.0,44.0
LINGO3,165.0,190.0,108.0,81.0,101.0
AC104530.1,2.0,5.0,7.0,8.0,5.0
AC005258.2,0.0,0.0,2.0,1.0,2.0
LSM7,17578.0,16821.0,17273.0,12182.0,17159.0
SPPL2B,1842.0,1652.0,1801.0,1556.0,1895.0
TMPRSS9,447.0,731.0,657.0,554.0,360.0
TIMM13,7891.0,6807.0,7717.0,4958.0,6675.0
LMNB2,2426.0,2025.0,2246.0,1616.0,2259.0
LINC01775,11.0,13.0,8.0,14.0,8.0
GADD45B,171.0,193.0,305.0,212.0,53.0
GNG7,1302.0,1493.0,1511.0,1166.0,1698.0
AC092068.2,21.0,20.0,13.0,19.0,26.0
AC092068.1,2.0,8.0,1.0,5.0,3.0
AC092068.3,6.0,4.0,1.0,3.0,6.0
AC006538.3,1.0,0.0,1.0,0.0,2.0
DIRAS1,1691.0,1460.0,1636.0,1911.0,2143.0
AC006538.4,1.0,4.0,0.0,0.0,1.0
AC006538.1,69.0,59.0,75.0,116.0,80.0
SLC39A3,2557.0,2292.0,2101.0,1828.0,2340.0
SGTA,4122.0,3181.0,4250.0,3758.0,3460.0
THOP1,1860.0,1403.0,1633.0,975.0,1287.0
ZNF554,663.0,788.0,716.0,734.0,585.0
ZNF555,780.0,962.0,901.0,1261.0,741.0
AC006130.1,36.0,83.0,36.0,36.0,48.0
AC006130.3,15.0,21.0,11.0,18.0,18.0
ZNF556,51.0,68.0,56.0,83.0,33.0
ZNF57,226.0,226.0,123.0,242.0,103.0
AC119403.1,303.0,359.0,451.0,476.0,402.0
ZNF77,744.0,815.0,845.0,961.0,725.0
TLE6,94.0,85.0,171.0,65.0,55.0
TLE2,507.0,451.0,597.0,987.0,695.0
AC005944.1,29.0,23.0,30.0,30.0,31.0
TLE5,13986.0,15599.0,14517.0,15885.0,16864.0
GNA11,1050.0,1273.0,926.0,988.0,1206.0
AC005262.2,0.0,0.0,0.0,0.0,0.0
KF456478.1,1.0,6.0,6.0,3.0,3.0
GNA15,18.0,14.0,10.0,5.0,2.0
AC005264.1,11.0,1.0,8.0,3.0,6.0
S1PR4,0.0,0.0,0.0,0.0,0.0
NCLN,1109.0,984.0,1044.0,1183.0,1080.0
CELF5,11511.0,12504.0,11684.0,16171.0,16853.0
AC010649.1,35.0,78.0,52.0,61.0,61.0
NFIC,985.0,889.0,1067.0,1066.0,931.0
SMIM24,4.0,62.0,59.0,50.0,12.0
AC005551.1,0.0,0.0,0.0,0.0,0.0
DOHH,1132.0,816.0,1049.0,1018.0,969.0
FZR1,1689.0,1352.0,1492.0,1611.0,1296.0
MFSD12,1615.0,1417.0,1368.0,1273.0,1098.0
C19orf71,145.0,116.0,146.0,206.0,175.0
AC005786.3,242.0,340.0,271.0,358.0,285.0
AC005786.2,7.0,8.0,5.0,11.0,1.0
HMG20B,3034.0,2177.0,2868.0,1575.0,1925.0
GIPC3,1.0,2.0,2.0,5.0,1.0
TBXA2R,15.0,15.0,19.0,8.0,5.0
CACTIN-AS1,2.0,4.0,5.0,3.0,3.0
CACTIN,730.0,591.0,757.0,661.0,577.0
PIP5K1C,2089.0,1867.0,2223.0,2015.0,2245.0
AC004637.1,0.0,0.0,0.0,0.0,0.0
TJP3,129.0,138.0,237.0,292.0,74.0
APBA3,460.0,338.0,473.0,491.0,336.0
AC005954.2,7.0,2.0,5.0,6.0,2.0
AC005954.1,0.0,0.0,0.0,0.0,0.0
MRPL54,4383.0,3696.0,4115.0,2719.0,3671.0
RAX2,1.0,3.0,0.0,3.0,0.0
MATK,124.0,229.0,143.0,293.0,190.0
ZFR2,1295.0,1855.0,1565.0,2100.0,1771.0
ATCAY,8690.0,10944.0,9597.0,11115.0,11848.0
NMRK2,8.0,26.0,37.0,13.0,15.0
DAPK3,2987.0,3048.0,3704.0,2861.0,3639.0
EEF2,57833.0,54219.0,54530.0,48404.0,48103.0
PIAS4,2070.0,1583.0,2031.0,1997.0,1838.0
ZBTB7A,1559.0,1816.0,1590.0,1723.0,1471.0
AC016586.1,0.0,5.0,1.0,1.0,2.0
MAP2K2,12821.0,12302.0,11754.0,9318.0,11340.0
CREB3L3,3.0,8.0,1.0,8.0,2.0
SIRT6,1863.0,2003.0,1811.0,2218.0,2233.0
ANKRD24,219.0,210.0,226.0,262.0,228.0
EBI3,2.0,5.0,3.0,2.0,2.0
YJU2,1919.0,1554.0,1970.0,1561.0,1778.0
SHD,518.0,681.0,694.0,344.0,1017.0
TMIGD2,41.0,37.0,92.0,24.0,45.0
FSD1,4531.0,3577.0,4031.0,3477.0,4262.0
STAP2,935.0,800.0,859.0,567.0,562.0
AC104521.1,96.0,89.0,125.0,80.0,42.0
MPND,1820.0,1705.0,1676.0,920.0,1700.0
AC007292.3,219.0,274.0,311.0,236.0,223.0
AC007292.2,60.0,55.0,51.0,55.0,63.0
SH3GL1,3733.0,3023.0,3561.0,3278.0,2954.0
AC007292.1,58.0,95.0,78.0,37.0,99.0
CHAF1A,4265.0,2221.0,2879.0,1261.0,3159.0
AC011498.3,20.0,8.0,10.0,2.0,12.0
