name,shared name,type,avgExpression,highestCluster
HMMR,HMMR,None,-0.887283679934072,nIN_1
MAT2B,MAT2B,None,-0.306197266802592,nEN_1
AC109466.1,AC109466.1,None,-0.16697059553142,nIN_1
AC008415.1,AC008415.1,None,-0.516390887379284,nEN_1
TENM2,TENM2,NeuroDev,-0.436407145670889,IN
AC011369.1,AC011369.1,None,-0.607267391610848,IN
WWC1,WWC1,None,-0.169949234092997,IN_1
RARS,RARS,None,-0.0103601093176692,nIN_1
FBLL1,FBLL1,None,0.642728425934618,nIN
PANK3,PANK3,None,0.151208964138543,nIN_1
SLIT3,SLIT3,NeuroDev,-0.860892521575369,IPC
SPDL1,SPDL1,None,-0.139914086498257,IPC
KCNIP1,KCNIP1,GeneralTF,0.255523520367825,nIN
RANBP17,RANBP17,None,-0.10999280297724,nIN_1
NPM1,NPM1,None,-0.21748970794336,MGE
FBXW11,FBXW11,NeuroDisease,-0.120663592380024,IN_2
STK10,STK10,None,-0.0801271014792091,nIN_1
UBTD2,UBTD2,None,0.130160243006591,IN_2
SH3PXD2B,SH3PXD2B,None,0.114319090989008,IN
NEURL1B,NEURL1B,None,0.211048278175466,nIN
DUSP1,DUSP1,None,-0.227214128261869,nEN_1
ERGIC1,ERGIC1,None,-0.359441556291303,MGE
RPL26L1,RPL26L1,None,-0.157086139135784,nEN_1
ATP6V0E1,ATP6V0E1,None,-0.167193479953889,nIN_1
CREBRF,CREBRF,None,0.0431667578453165,IN
BNIP1,BNIP1,None,-0.0951368632707795,nIN_1
BOD1,BOD1,NeuroDisease,-0.32876252506406,nIN_1
CPEB4,CPEB4,None,-0.0567949519211732,nEN_1
NSG2,NSG2,None,0.379998504500082,RG
LINC01411,LINC01411,None,-0.439167622253387,MGE
SFXN1,SFXN1,None,0.0307461156415485,nIN_1
CPLX2,CPLX2,NeuroDev,0.0824301356768389,MGE
THOC3,THOC3,None,0.0673176735251712,nIN_1
SIMC1,SIMC1,None,0.194625511311716,nEN_1
KIAA1191,KIAA1191,None,-0.0137272055624746,IN_1
ARL10,ARL10,None,0.169975087080879,nIN_1
NOP16,NOP16,None,-0.0326295938889081,nEN_1
HIGD2A,HIGD2A,None,-0.105670014435015,nEN
CLTB,CLTB,None,0.0129991271093935,MGE
FAF2,FAF2,None,0.0150485069680525,nIN_1
RNF44,RNF44,None,-0.152547658084909,IPC
CDHR2,CDHR2,None,0.460369587409969,nIN_1
GPRIN1,GPRIN1,NeuroDev,0.160400926912215,MGE
SNCB,SNCB,None,0.245005058297642,nIN_1
TSPAN17,TSPAN17,None,-0.321143529109025,nIN_1
UNC5A,UNC5A,NeuroDev,-0.0807624970047931,IN_1
UIMC1,UIMC1,None,0.0920762143470913,nEN_1
ZNF346,ZNF346,None,-0.0838078583086213,nIN_1
NSD1,NSD1,NeuroDisease,0.529804493547693,nIN_1
RAB24,RAB24,None,0.0478862319309656,IN_2
MXD3,MXD3,GeneralTF,-0.188279010807731,IPC
PRELID1,PRELID1,None,-0.191270002310044,MGE
LMAN2,LMAN2,None,-0.0666651276318954,RG
RGS14,RGS14,None,-0.529902407944008,nEN
F12,F12,None,0.29409358313263,nIN_1
GRK6,GRK6,None,-0.309921120979808,IPC
PRR7,PRR7,None,-0.169894100933493,MGE
DBN1,DBN1,None,0.0360816262781993,MGE
PDLIM7,PDLIM7,None,-0.290887982002095,IN
DDX41,DDX41,None,-0.0801266283773711,IN_1
FAM193B,FAM193B,None,0.0155962863769455,nIN_1
TMED9,TMED9,None,0.021802214427901,nEN_1
B4GALT7,B4GALT7,NeuroDisease,-0.164817439489814,nEN_1
AC106795.3,AC106795.3,None,0.173783034958959,IPC
FAM153CP,FAM153CP,None,1.01973705182693,nEN_1
RMND5B,RMND5B,None,0.0120357591998229,MGE
NHP2,NHP2,None,-7.85284648259882e-05,RG
HNRNPAB,HNRNPAB,None,0.0163065104705053,nIN
PHYKPL,PHYKPL,None,0.183002294160588,IN_1
CLK4,CLK4,None,0.249200523662201,IN_2
ZNF354A,ZNF354A,GeneralTF,-0.353531112345595,nIN_1
ZNF354B,ZNF354B,GeneralTF,0.0820813248081286,nIN_1
ZFP2,ZFP2,GeneralTF,-0.297341453177155,nIN_1
ZNF354C,ZNF354C,GeneralTF,-0.162892668294988,nIN_1
ADAMTS2,ADAMTS2,None,-0.198124467074276,nIN
RUFY1,RUFY1,None,0.161666948952473,IN_2
AC136604.2,AC136604.2,None,0.259644041321199,IN_1
HNRNPH1,HNRNPH1,NeuroDisease,0.0908874764072108,nIN
CANX,CANX,GeneralTF,0.0256666097303049,nEN_1
MAML1,MAML1,None,0.0699696404419718,IN_2
MGAT4B,MGAT4B,None,-0.244674718820226,RG
SQSTM1,SQSTM1,None,-0.109853112553227,nIN
MRNIP,MRNIP,None,-0.193910923150241,MGE
AC008393.1,AC008393.1,None,-0.820624089297821,nEN_1
TBC1D9B,TBC1D9B,None,-0.0608108634124871,nIN_1
RNF130,RNF130,None,0.0004497591251695,IN_1
RASGEF1C,RASGEF1C,None,0.0049853242123148,nEN_1
MAPK9,MAPK9,None,0.135068983717077,nIN_1
GFPT2,GFPT2,None,-0.376937347555499,nIN_1
CNOT6,CNOT6,GeneralTF,0.108313086034945,IN_1
MGAT1,MGAT1,None,-0.25462803724741,nIN_1
HEIH,HEIH,None,-0.23589440137203,nIN
ZFP62,ZFP62,GeneralTF,-0.0929471813658716,nIN_1
TRIM41,TRIM41,None,-0.0128010790047826,IN_1
RACK1,RACK1,None,-0.199882545088291,RG
AC008443.1,AC008443.1,None,-0.247481857068266,nIN_1
TRIM52,TRIM52,None,-0.219187684056808,nIN_1
TRIM52-AS1,TRIM52-AS1,None,0.054708592976083,nIN_1
DUSP22,DUSP22,GeneralTF,-0.0869466980094557,nIN_1
EXOC2,EXOC2,None,-0.107077375107668,nIN_1
AL357054.2,AL357054.2,None,0.367715529803076,MGE
GMDS,GMDS,None,0.0186308044174857,IN_2
GMDS-DT,GMDS-DT,None,-0.287618749072033,nEN_1
WRNIP1,WRNIP1,GeneralTF,-0.0448001322394391,nIN
SERPINB9,SERPINB9,None,-0.218743785249876,IN
SERPINB6,SERPINB6,None,0.416898264267162,nIN
NQO2,NQO2,None,0.0045766777737583,nIN_1
RIPK1,RIPK1,None,0.133632319017059,IN_1
BPHL,BPHL,None,0.160393744893547,nEN_1
TUBB2A,TUBB2A,NeuroDisease,0.106402844650608,nIN_1
TUBB2B,TUBB2B,NeuroDisease,0.0124093413071586,IN_1
PSMG4,PSMG4,None,-0.102204273956831,nEN_1
SLC22A23,SLC22A23,None,-0.281263630897649,nEN_1
AL033523.1,AL033523.1,None,-0.0076536024916222,nEN
AL138831.1,AL138831.1,None,1.11345720604646,IN_2
PRPF4B,PRPF4B,None,-0.0475267621997284,nIN_1
ECI2,ECI2,None,-0.18273916736718,nIN_1
CDYL,CDYL,None,-0.125144095829918,nIN_1
RPP40,RPP40,None,-0.306909263612154,nIN_1
LYRM4,LYRM4,None,-0.174316617275883,nIN_1
FARS2,FARS2,NeuroDisease,-0.14488954680368,IPC
AL022097.1,AL022097.1,None,-0.454420259522832,IN_2
NRN1,NRN1,NeuroDev,-2.24697230176257,IN
RREB1,RREB1,GeneralTF,-0.319247909694334,IN_1
SSR1,SSR1,None,-0.153821049400413,nIN
RIOK1,RIOK1,None,0.0715153956142411,MGE
SNRNP48,SNRNP48,None,-0.245401990690139,nIN_1
BMP6,BMP6,NeuroDev,-0.596115062193055,nIN_1
TXNDC5,TXNDC5,None,-0.232074051831536,nIN_1
BLOC1S5,BLOC1S5,NeuroDev,0.144648862297547,nEN
EEF1E1,EEF1E1,None,-0.175724698364177,nEN_1
SLC35B3,SLC35B3,None,0.0357860094537441,nIN_1
HULC,HULC,None,0.231075225568731,nIN_1
TFAP2A,TFAP2A,NeuroDev,-0.771146614082082,IN
GCNT2,GCNT2,None,0.461185852098069,nIN_1
PAK1IP1,PAK1IP1,None,0.234361623265764,nIN_1
TMEM14C,TMEM14C,None,-0.323312160274441,IN_2
TMEM14B,TMEM14B,NeuroDev,-0.0225737972211981,nIN_1
MAK,MAK,None,0.139857888146457,nEN_1
SYCP2L,SYCP2L,None,-0.641763354388271,nIN
ELOVL2,ELOVL2,None,0.367035194101208,MGE
SMIM13,SMIM13,None,0.0581429505530914,IN
AL139807.1,AL139807.1,None,-0.528406870406973,nIN_1
NEDD9,NEDD9,None,-0.505916911113876,nIN_1
TMEM170B,TMEM170B,None,0.0591624964934524,IN
HIVEP1,HIVEP1,GeneralTF,-0.154202350230161,nIN_1
PHACTR1,PHACTR1,NeuroDev,0.424387229455051,MGE
TBC1D7,TBC1D7,NeuroDisease,0.100207746558164,IN
GFOD1,GFOD1,None,0.20089937476482,RG
SIRT5,SIRT5,None,-0.0161549844426227,MGE
NOL7,NOL7,None,-0.239708356519218,MGE
RANBP9,RANBP9,None,-0.0140111465722978,nIN_1
MCUR1,MCUR1,None,-0.204148628106174,IN_2
RNF182,RNF182,None,0.157627088197924,nIN
JARID2,JARID2,NeuroDisease,0.034954579039265,IN_1
DTNBP1,DTNBP1,NeuroDev,-0.0587486925984744,nIN
MYLIP,MYLIP,NeuroDev,-0.507188755051981,nIN_1
ATXN1,ATXN1,NeuroDev,0.451664522782456,IN_2
RBM24,RBM24,None,-0.265299492034861,nEN
CAP2,CAP2,None,-0.0148752983713683,nEN
FAM8A1,FAM8A1,None,0.0612082953374956,nIN_1
NUP153,NUP153,None,0.038055260249655,MGE
KIF13A,KIF13A,None,-0.161221484104356,nIN_1
TPMT,TPMT,None,0.361061166603112,nEN_1
KDM1B,KDM1B,None,0.254150419312207,IN_2
DEK,DEK,None,-0.137987035842546,nIN
AL357052.1,AL357052.1,None,-0.435383181936985,IPC
AL022068.1,AL022068.1,None,-0.395845402224328,nIN_1
ID4,ID4,NeuroDev,-0.403826429607414,MGE
E2F3,E2F3,GeneralTF,-0.0773034261392123,IN_1
CDKAL1,CDKAL1,None,-0.0552714478367786,nIN_1
AL513188.1,AL513188.1,None,-0.175372695820606,IPC
LINC00581,LINC00581,None,1.70137536616998,nIN_1
AL512380.1,AL512380.1,None,1.47506272632222,nIN_1
AL512380.2,AL512380.2,None,0.744706629271084,nIN_1
SOX4,SOX4,NeuroDisease,0.213148993687883,MGE
CASC15,CASC15,None,-0.255370914298386,nEN_1
NBAT1,NBAT1,None,-0.286215620527763,nEN_1
AL035401.1,AL035401.1,None,0.0248380161398465,nEN_1
NRSN1,NRSN1,NeuroDev,0.65476073902103,IPC
MRS2,MRS2,None,0.0313285772336033,IPC
GPLD1,GPLD1,None,0.0960667264004607,nIN_1
ALDH5A1,ALDH5A1,NeuroDisease,0.0467990923899004,IPC
KIAA0319,KIAA0319,NeuroDev,0.0207429437048723,RG
TDP2,TDP2,NeuroDisease,0.0618650153619864,nIN_1
ACOT13,ACOT13,None,-0.392913398449268,nIN
C6orf62,C6orf62,None,0.0196669606313522,nEN_1
GMNN,GMNN,NeuroDisease,-0.176029865353259,nEN_1
RIPOR2,RIPOR2,None,0.377420151329086,nIN_1
CARMIL1,CARMIL1,None,-0.333305066582868,MGE
SCGN,SCGN,None,1.27627187924619,nIN_1
HIST1H3B,HIST1H3B,None,0.138366866551404,IN_1
HIST1H1C,HIST1H1C,None,0.25003264771903,nEN
HIST1H4C,HIST1H4C,None,-0.856422921810716,nIN_1
HIST1H2AC,HIST1H2AC,None,0.13264330391489,nIN
HIST1H1E,HIST1H1E,None,-0.700620363619368,IN_2
HIST1H2BD,HIST1H2BD,None,0.406204560142624,nEN
HIST1H2BE,HIST1H2BE,None,0.443803695386618,nIN_1
HIST1H3D,HIST1H3D,None,-0.971822425109145,nEN_1
HIST1H2BF,HIST1H2BF,None,-0.43605607702786,IN
HIST1H4E,HIST1H4E,None,-0.905984147978285,IN
HIST1H2BG,HIST1H2BG,None,-0.429981259859607,nEN_1
HIST1H2AE,HIST1H2AE,None,-1.10344332855992,IN_2
HIST1H1D,HIST1H1D,None,-1.01787331100437,nEN_1
HIST1H2BH,HIST1H2BH,None,0.907095225664489,nEN_1
HIST1H3G,HIST1H3G,None,0.0582469814956117,IPC
HIST1H4H,HIST1H4H,None,-0.138248695576783,nIN_1
BTN3A1,BTN3A1,None,-0.520410796308966,nEN_1
BTN2A1,BTN2A1,None,-0.0346098304944677,IN_2
HMGN4,HMGN4,None,-0.0671136020419135,nEN_1
ABT1,ABT1,NeuroDev,-0.0438160032267103,IN_2
ZNF322,ZNF322,GeneralTF,-0.0574797262201726,nIN_1
LINC00240,LINC00240,None,0.21872823942575,nEN_1
HIST1H2BJ,HIST1H2BJ,None,0.242008619234705,nIN_1
HIST1H2AG,HIST1H2AG,None,-0.275390874271991,nIN_1
HIST1H2AH,HIST1H2AH,None,0.19065169995245,nIN
ZNF184,ZNF184,GeneralTF,0.0134022727836147,nIN_1
AL021918.5,AL021918.5,None,-0.288879646320162,IN
AL009179.1,AL009179.1,None,0.0305831105248983,nEN_1
HIST1H2BN,HIST1H2BN,GeneralTF,-0.166404426886101,nEN_1
HIST1H2AL,HIST1H2AL,None,-0.225770914503411,nEN_1
HIST1H1B,HIST1H1B,None,-0.703509942144729,nIN_1
HIST1H3J,HIST1H3J,None,0.255817665047285,nEN_1
HIST1H2AM,HIST1H2AM,None,-0.512035814739479,IPC
ZSCAN16-AS1,ZSCAN16-AS1,None,0.100961551609839,nEN_1
ZSCAN16,ZSCAN16,GeneralTF,-0.29878087622653,IN
ZKSCAN8,ZKSCAN8,GeneralTF,0.0715330170751943,nEN_1
ZSCAN9,ZSCAN9,GeneralTF,-0.0500172005271333,IN_2
ZKSCAN4,ZKSCAN4,GeneralTF,0.0081380526113693,nEN_1
ZSCAN26,ZSCAN26,GeneralTF,0.129997400377565,RG
PGBD1,PGBD1,None,0.131173586627356,MGE
ZSCAN31,ZSCAN31,GeneralTF,-0.190662047084346,nEN_1
ZKSCAN3,ZKSCAN3,GeneralTF,0.067102229445179,nIN_1
ZSCAN12,ZSCAN12,GeneralTF,0.161262997809061,RG
ZSCAN23,ZSCAN23,GeneralTF,0.2350319604817,IN
ZBED9,ZBED9,None,-0.0469760059578344,RG
TRIM27,TRIM27,None,-0.0441115824510207,nEN
ZNF311,ZNF311,GeneralTF,-1.35675685017474,nEN_1
GABBR1,GABBR1,None,0.0735236247134525,IN_2
OR2H2,OR2H2,None,0.283867609892371,IN_1
HLA-A,HLA-A,None,-0.623092154369788,nEN_1
ZNRD1,ZNRD1,None,-0.259657266833553,nEN_1
PPP1R11,PPP1R11,None,-0.0116384828972782,nEN
TRIM26,TRIM26,None,0.182411964948529,nIN_1
HCG17,HCG17,None,0.23179916059496,nEN
HCG18,HCG18,None,0.110263359046526,nEN
TRIM39,TRIM39,None,0.0600487093237015,nIN_1
RPP21,RPP21,None,-0.103950990126385,RG
HLA-E,HLA-E,None,-0.687277425075807,IN
GNL1,GNL1,None,-0.108369820497796,nEN_1
PRR3,PRR3,None,-0.0362460737577755,nIN_1
ABCF1,ABCF1,None,-0.0721298238399889,nEN_1
PPP1R10,PPP1R10,GeneralTF,-0.0909899925057384,IN
MRPS18B,MRPS18B,None,-0.033801318910685,nEN_1
ATAT1,ATAT1,NeuroDev,0.206221275032403,nIN_1
C6orf136,C6orf136,None,0.0982622426713647,nIN_1
DHX16,DHX16,None,0.0376702792627666,nIN_1
PPP1R18,PPP1R18,None,0.0806505413298371,MGE
NRM,NRM,None,-0.661719118159188,nIN_1
MDC1,MDC1,None,-0.104146150675679,nEN
MDC1-AS1,MDC1-AS1,None,-0.0958206008041764,IN_1
TUBB,TUBB,NeuroDisease,0.153849277093267,IN_1
FLOT1,FLOT1,NeuroDev,-0.125967155072261,nEN_1
IER3,IER3,None,-0.966226281092149,nEN_1
DDR1,DDR1,NeuroDev,-0.0433505896705192,nEN_1
GTF2H4,GTF2H4,None,-0.109694254020814,nEN
VARS2,VARS2,NeuroDisease,0.360267873409607,IPC
CCHCR1,CCHCR1,None,-0.0791662789272998,nEN
TCF19,TCF19,None,-0.273603722816343,IN
HLA-C,HLA-C,None,-1.14044720189477,IN
HLA-B,HLA-B,None,0.243691313256251,IPC
DDX39B,DDX39B,None,0.0183336584458675,nIN
ATP6V1G2,ATP6V1G2,None,-0.184047134819083,nIN
NFKBIL1,NFKBIL1,None,-0.0987312429884618,IN_1
PRRC2A,PRRC2A,None,-0.147427137419568,IN
BAG6,BAG6,NeuroDev,-0.0020594289864769,MGE
APOM,APOM,None,-0.412768435390611,nEN_1
C6orf47,C6orf47,None,0.0637607657592332,nIN_1
GPANK1,GPANK1,GeneralTF,-0.34429405188613,IN_1
CSNK2B,CSNK2B,NeuroDisease,0.0313030968113337,nEN_1
LY6G5B,LY6G5B,None,-0.0217190495262142,nIN
ABHD16A,ABHD16A,None,-0.0388231715911632,MGE
DDAH2,DDAH2,None,-0.0758566789626697,IN
CLIC1,CLIC1,None,-0.739506684345074,nEN_1
MSH5,MSH5,None,0.0764582272271451,nIN_1
VARS,VARS,None,-0.0105578478485955,RG
LSM2,LSM2,None,-0.0946450710774268,RG
HSPA1A,HSPA1A,None,0.156396028066235,IN
HSPA1B,HSPA1B,None,-0.275239250710816,IN
SNHG32,SNHG32,None,-0.445845762517472,nIN
NEU1,NEU1,NeuroDisease,0.0440492305768961,nIN_1
EHMT2,EHMT2,NeuroDev,-0.0238901554714675,nIN_1
C2,C2,None,0.370157819719275,nIN
NELFE,NELFE,GeneralTF,-0.133438484712631,nEN
SKIV2L,SKIV2L,None,0.0430359825450657,IPC
DXO,DXO,None,-0.240273482778123,nIN_1
STK19,STK19,None,-0.121616723557051,nEN_1
TNXB,TNXB,NeuroDev,0.320900540830771,nIN_1
ATF6B,ATF6B,GeneralTF,0.247621699327407,nEN_1
FKBPL,FKBPL,None,-0.235674031341672,nIN
PRRT1,PRRT1,None,-0.386521914058139,nEN_1
PPT2,PPT2,None,-0.020275487227053,IN
AGPAT1,AGPAT1,None,-0.155249628710502,nIN
RNF5,RNF5,None,-0.224849803100049,nEN_1
PBX2,PBX2,NeuroDev,-0.240146915337288,nIN
NOTCH4,NOTCH4,None,-0.278083816181707,nEN_1
TSBP1-AS1,TSBP1-AS1,None,-0.0271221331111707,nIN_1
TSBP1,TSBP1,None,-0.147982309926661,nIN_1
BRD2,BRD2,NeuroDev,0.0074776623915282,nIN
HLA-DPB1,HLA-DPB1,None,-2.36373054541677,IN_2
RXRB,RXRB,GeneralTF,-0.0580402834196922,nIN_1
SLC39A7,SLC39A7,None,-0.0057094641396295,MGE
RING1,RING1,None,-0.0341946994045604,nEN_1
VPS52,VPS52,None,-0.17118985782265,nEN_1
RPS18,RPS18,None,-0.244124222638697,MGE
WDR46,WDR46,None,-0.0868329957444602,IPC
PFDN6,PFDN6,None,-0.122983809468723,RG
RGL2,RGL2,None,-0.0473766245367392,IN
TAPBP,TAPBP,None,-0.059778678075394,nEN_1
ZBTB22,ZBTB22,GeneralTF,-0.262444841693837,nIN_1
DAXX,DAXX,None,0.0197053834882643,nIN_1
KIFC1,KIFC1,None,-0.461265613298901,nEN_1
PHF1,PHF1,None,-0.0829543178078498,nIN
CUTA,CUTA,None,0.0425788337272636,nIN
SYNGAP1,SYNGAP1,NeuroDisease,0.172357417592383,RG
SYNGAP1-AS1,SYNGAP1-AS1,None,-0.39459073076879,nIN_1
ZBTB9,ZBTB9,None,-0.158365381279792,nIN_1
BAK1,BAK1,NeuroDev,-0.310657364183099,nEN_1
UQCC2,UQCC2,None,-0.273875597834445,IN
LEMD2,LEMD2,NeuroDev,-0.0374047616437299,IN_2
GRM4,GRM4,None,0.888965277090201,nIN_1
HMGA1,HMGA1,GeneralTF,-0.140101999284153,RG
SMIM29,SMIM29,None,-0.0432266763775484,nIN_1
AL354740.1,AL354740.1,None,0.249088135055671,nIN_1
NUDT3,NUDT3,None,0.235921077521615,nIN_1
RPS10-NUDT3,RPS10-NUDT3,None,-0.660296435473801,nIN_1
RPS10,RPS10,GeneralTF,-0.100973180198267,nIN_1
PACSIN1,PACSIN1,NeuroDev,-0.505554716454105,nEN_1
ILRUN,ILRUN,None,-0.10094407344006,nIN_1
SNRPC,SNRPC,None,-0.140895396253428,RG
UHRF1BP1,UHRF1BP1,None,0.151084319508026,nIN_1
TAF11,TAF11,None,0.113517355373422,nEN_1
ANKS1A,ANKS1A,NeuroDev,0.121942926178393,nIN_1
SCUBE3,SCUBE3,None,-0.061516712822894,MGE
ZNF76,ZNF76,NeuroDev,-0.104550692412188,nIN_1
PPARD,PPARD,NeuroDev,-0.147167222496093,nIN
FANCE,FANCE,None,-0.144499488621784,nEN_1
RPL10A,RPL10A,None,-0.105381781148793,MGE
TEAD3,TEAD3,NeuroDev,-0.260148265696939,nIN_1
FKBP5,FKBP5,None,-0.0857282690822397,nEN
LHFPL5,LHFPL5,NeuroDev,-0.0813741422178581,IN_1
SRPK1,SRPK1,None,-0.0992735907357313,nIN_1
MAPK14,MAPK14,None,0.0736353810720352,nIN_1
MAPK13,MAPK13,None,-0.0182893970592594,nIN_1
Z84485.1,Z84485.1,None,-0.0840051595223508,nIN_1
BRPF3,BRPF3,None,-0.0509110989771483,nIN_1
KCTD20,KCTD20,None,-0.0143678952122263,nIN_1
STK38,STK38,None,0.235563160915085,nEN_1
SRSF3,SRSF3,None,-0.274837082235078,nIN_1
CDKN1A,CDKN1A,None,-0.267881508975628,IN_2
CPNE5,CPNE5,None,0.47022450335623,nIN_1
PPIL1,PPIL1,None,0.10043833221365,nEN_1
C6orf89,C6orf89,None,-0.149911089877381,nEN_1
MTCH1,MTCH1,NeuroDev,-0.31263719348801,nEN
PIM1,PIM1,None,-0.0294114206909168,IN_2
TBC1D22B,TBC1D22B,None,-0.198740630374016,nIN_1
RNF8,RNF8,None,0.0507104489525099,IPC
CMTR1,CMTR1,None,-0.0635876040056681,nEN_1
CCDC167,CCDC167,None,-0.119286112630407,IN_2
MDGA1,MDGA1,NeuroDev,0.163823433106652,nEN_1
ZFAND3,ZFAND3,None,0.0129553010044022,nIN_1
BTBD9,BTBD9,None,-0.0092064933311727,nIN_1
GLO1,GLO1,None,0.0497242359344996,nIN
SAYSD1,SAYSD1,None,-0.22642923061177,MGE
KIF6,KIF6,None,0.790388022130097,nIN_1
LRFN2,LRFN2,None,1.0266309420086,nIN_1
OARD1,OARD1,None,-0.618263140864257,nEN_1
NFYA,NFYA,GeneralTF,0.192754887268678,nEN_1
FOXP4,FOXP4,NeuroDisease,0.142792824886049,IN_2
MDFI,MDFI,None,-0.0059237067430819,nIN_1
FRS3,FRS3,None,0.0337776505106099,nIN_1
TOMM6,TOMM6,None,-0.296524417949094,IN
USP49,USP49,None,0.1935554198228,MGE
MED20,MED20,None,-0.105481197039352,nEN_1
BYSL,BYSL,None,-0.0057780178454298,nIN_1
CCND3,CCND3,None,0.107238263713409,MGE
TAF8,TAF8,None,0.0770622607668608,nEN_1
GUCA1B,GUCA1B,None,0.101694059931993,nIN_1
MRPS10,MRPS10,None,0.022398485724405,nIN
TRERF1,TRERF1,None,0.1883295872465,IPC
UBR2,UBR2,None,0.239827517152209,nIN_1
TBCC,TBCC,None,0.0944081527559242,nIN_1
BICRAL,BICRAL,None,0.108331505206822,nIN_1
RPL7L1,RPL7L1,None,-0.313085613067242,nEN_1
C6orf226,C6orf226,None,-0.0778898109243242,IN
AL035587.2,AL035587.2,None,-0.489928042917729,nIN_1
CNPY3,CNPY3,NeuroDisease,-0.142947715972631,nEN_1
AL035587.1,AL035587.1,None,0.484128080286822,nIN_1
PEX6,PEX6,NeuroDisease,0.003300909377833,nEN_1
PPP2R5D,PPP2R5D,NeuroDisease,-0.161722789884137,IN
MEA1,MEA1,None,-0.0324050882926247,IN_2
KLHDC3,KLHDC3,None,0.057641191339088,MGE
RRP36,RRP36,None,0.027826759939762,IN_2
CUL7,CUL7,NeuroDisease,-0.323955169917141,nIN
KLC4,KLC4,None,0.132888724006024,nIN_1
MRPL2,MRPL2,GeneralTF,-0.362411619351179,nEN_1
PTK7,PTK7,NeuroDisease,-0.0232669532397822,nIN
SRF,SRF,NeuroDev,-0.0262783093232496,nEN_1
CUL9,CUL9,None,-0.183388523587931,IPC
DNPH1,DNPH1,None,-0.218489619139268,MGE
TTBK1,TTBK1,NeuroDev,-0.0320546275297082,IN_1
ZNF318,ZNF318,None,0.0622882204161704,nIN
ABCC10,ABCC10,None,-0.0118895042784921,nIN_1
TJAP1,TJAP1,None,-0.140764843791463,nIN_1
LRRC73,LRRC73,None,-0.364607631672477,MGE
POLR1C,POLR1C,NeuroDisease,-0.110012660182491,MGE
YIPF3,YIPF3,None,0.065215018569972,nIN
XPO5,XPO5,None,-0.0902804550246484,nEN_1
POLH,POLH,None,0.0334611826214963,nIN_1
GTPBP2,GTPBP2,NeuroDisease,0.0039473485333987,nIN
MAD2L1BP,MAD2L1BP,None,0.0291181627122538,nEN_1
RSPH9,RSPH9,None,-0.513300619401805,nIN
MRPS18A,MRPS18A,None,0.0896688682578351,IN_1
VEGFA,VEGFA,NeuroDev,-0.435243392923229,IN_2
AL109615.4,AL109615.4,None,0.282120001511045,nIN_1
MRPL14,MRPL14,None,-0.0949820293628928,nEN
TMEM63B,TMEM63B,None,0.191751160845664,nIN_1
SLC29A1,SLC29A1,None,0.0772819595099415,nEN_1
HSP90AB1,HSP90AB1,NeuroDev,-0.233906428100588,RG
SLC35B2,SLC35B2,None,-0.255977651955991,nEN_1
NFKBIE,NFKBIE,None,-0.368004397447513,nEN_1
TMEM151B,TMEM151B,None,-0.153671846219136,nEN_1
AARS2,AARS2,None,-0.0938247919098345,nIN_1
CDC5L,CDC5L,GeneralTF,-0.0314915906507734,nIN_1
SUPT3H,SUPT3H,None,0.0383196020588111,nEN_1
RUNX2,RUNX2,NeuroDev,0.203165470714351,nEN_1
ENPP4,ENPP4,None,0.130172020917819,nIN_1
RCAN2,RCAN2,None,0.267304999531422,MGE
SLC25A27,SLC25A27,None,0.16655262654317,nIN_1
TNFRSF21,TNFRSF21,NeuroDev,-0.250783385192681,nIN_1
CD2AP,CD2AP,None,-0.533421322803595,nIN_1
PTCHD4,PTCHD4,None,-0.239536393449053,nIN_1
AL353138.1,AL353138.1,None,-0.210988141733294,IN_2
MMUT,MMUT,NeuroDisease,0.0534328508383956,nEN_1
CENPQ,CENPQ,None,-0.158647097973344,nIN_1
AL138826.1,AL138826.1,None,1.68322904320129,nIN_1
MCM3,MCM3,None,-0.225095834757558,IN
EFHC1,EFHC1,NeuroDev,-0.201392887924016,nIN_1
TRAM2,TRAM2,None,-0.0954719768178183,nIN_1
TMEM14A,TMEM14A,None,-0.0861559113950259,nIN
GSTA4,GSTA4,None,0.105794758759829,MGE
ICK,ICK,None,0.0453020450532146,nIN
FBXO9,FBXO9,None,0.0740872813059468,nEN_1
ELOVL5,ELOVL5,None,-0.0713095768828886,nIN_1
GCLC,GCLC,None,0.154834561874065,nEN_1
LRRC1,LRRC1,None,0.0996650355057288,IN
HCRTR2,HCRTR2,None,0.172564386256485,nIN
HMGCLL1,HMGCLL1,None,-0.124830459771616,nIN
DST,DST,None,0.289875968201013,MGE
KIAA1586,KIAA1586,None,-0.10432223086933,nIN_1
ZNF451,ZNF451,GeneralTF,0.0804563455869275,nIN_1
ZNF451-AS1,ZNF451-AS1,None,-0.0515097579546727,RG
BAG2,BAG2,None,-0.288544917235129,nIN
RAB23,RAB23,NeuroDisease,0.130480439171731,nIN_1
PRIM2,PRIM2,None,-0.0048877764602248,MGE
AL021368.2,AL021368.2,None,-0.455564848803076,nIN_1
KHDRBS2-OT,KHDRBS2-OT,None,0.771813627083389,nIN_1
KHDRBS2,KHDRBS2,None,0.975541195850385,nIN
PHF3,PHF3,NeuroDisease,0.0828176883086301,nIN_1
EYS,EYS,None,-0.524264506894058,nIN
